CODCLIENTE;NOME;CIDADE;UF;DATA;NRODOCUMENTO;VENDEDOR;CODPRODUTO;PRODUTO;CODCOR;FAMILIA;GRUPO;MARCA;QTDE;PRECO;VALTOTAL;TIPO;
938;MUNDIALMIX COMÉRCIO DE ALIMENTOS LT;Florianópolis;SC;03/08/2026;294762;VENDEDOR: VALDIR ZACARIAS;12515950;NESTLE GREGO 540g TRADICIONAL/MORANGO;;OURO;REFRIGERADO;NESTLE;12;-10,76;-129,12;DEVOLUCAO;
938;MUNDIALMIX COMÉRCIO DE ALIMENTOS LT;Florianópolis;SC;03/08/2026;294762;VENDEDOR: VALDIR ZACARIAS;12342567;NESTLE IOG 150g BICAM MORANGO;;OURO;REFRIGERADO;NESTLE;24;-3,08;-73,92;DEVOLUCAO;
938;MUNDIALMIX COMÉRCIO DE ALIMENTOS LT;Florianópolis;SC;03/08/2026;294762;VENDEDOR: VALDIR ZACARIAS;12334185;NESTLE IOG 170g GARRAFINHA MORANGO;;OURO;REFRIGERADO;NESTLE;24;-2,45;-58,8;DEVOLUCAO;
938;MUNDIALMIX COMÉRCIO DE ALIMENTOS LT;Florianópolis;SC;03/08/2026;294762;VENDEDOR: VALDIR ZACARIAS;12381968;NINHO IOG 540g POLPA 3 SABORES;;PRATA;REFRIGERADO;NESTLE;6;-6,85;-41,1;DEVOLUCAO;
938;MUNDIALMIX COMÉRCIO DE ALIMENTOS LT;Florianópolis;SC;03/08/2026;294762;VENDEDOR: VALDIR ZACARIAS;12119803;NESTLE IOG 160g NATURAL DESNATADO;;PRATA;REFRIGERADO;NESTLE;84;-2,6;-218,4;DEVOLUCAO;
519;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;Florianópolis;SC;03/08/2026;294763;OPERACAO BAUDUCCO;108278;VISCONTI PAO TRADICIONAL 400G;;PRATA;MERCEARIA;VISCONTI;540;4,85;2619;VENDA;
519;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;Florianópolis;SC;03/08/2026;294763;OPERACAO BAUDUCCO;40004053;VISCONTI BISNAGUINHA 240G;;PRATA;MERCEARIA;VISCONTI;81;3,87;313,47;VENDA;
519;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;Florianópolis;SC;03/08/2026;294763;OPERACAO BAUDUCCO;243527;BAUDUCCO BOLINHO 16X40g MORANGO;;PRATA;MERCEARIA;BAUDUCCO;9;22,56;203,04;VENDA;
519;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;Florianópolis;SC;03/08/2026;294763;OPERACAO BAUDUCCO;108279;VISCONTI PAO INTEGRAL 400G;;PRATA;MERCEARIA;VISCONTI;300;5,34;1602;VENDA;
519;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;Florianópolis;SC;03/08/2026;294763;OPERACAO BAUDUCCO;243490;BAUDUCCO PAO INTEGRAL 390G;;PRATA;MERCEARIA;BAUDUCCO;50;6,01;300,5;VENDA;
519;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;Florianópolis;SC;03/08/2026;294763;OPERACAO BAUDUCCO;240777;BAUDUCCO BOLINHO ROLL CHOCOLATE 15X34G;;PRATA;MERCEARIA;BAUDUCCO;18;20,7;372,6;VENDA;
519;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;Florianópolis;SC;03/08/2026;294763;OPERACAO BAUDUCCO;243680;BAUDUCCO PAO GRAOS CLASSICOS 390G;;PRATA;MERCEARIA;BAUDUCCO;20;6,93;138,6;VENDA;
519;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;Florianópolis;SC;03/08/2026;294763;OPERACAO BAUDUCCO;243489;BAUDUCCO PAO TRADICIONAL 390G;;PRATA;MERCEARIA;BAUDUCCO;200;5,09;1018;VENDA;
852;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;Florianópolis;SC;03/08/2026;294764;OPERACAO BAUDUCCO;108279;VISCONTI PAO INTEGRAL 400G;;PRATA;MERCEARIA;VISCONTI;100;5,34;534;VENDA;
852;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;Florianópolis;SC;03/08/2026;294764;OPERACAO BAUDUCCO;244347;BAUDUCCO BOLINHO 16X40G GOTAS CHOCOLATE;;PRATA;MERCEARIA;BAUDUCCO;9;22,56;203,04;VENDA;
852;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;Florianópolis;SC;03/08/2026;294764;OPERACAO BAUDUCCO;108278;VISCONTI PAO TRADICIONAL 400G;;PRATA;MERCEARIA;VISCONTI;540;4,85;2619;VENDA;
852;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;Florianópolis;SC;03/08/2026;294764;OPERACAO BAUDUCCO;243489;BAUDUCCO PAO TRADICIONAL 390G;;PRATA;MERCEARIA;BAUDUCCO;80;5,09;407,2;VENDA;
852;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;Florianópolis;SC;03/08/2026;294764;OPERACAO BAUDUCCO;243680;BAUDUCCO PAO GRAOS CLASSICOS 390G;;PRATA;MERCEARIA;BAUDUCCO;20;6,93;138,6;VENDA;
915;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;São José;SC;03/08/2026;294765;OPERACAO BAUDUCCO;240777;BAUDUCCO BOLINHO ROLL CHOCOLATE 15X34G;;PRATA;MERCEARIA;BAUDUCCO;12;20,7;248,4;VENDA;
915;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;São José;SC;03/08/2026;294765;OPERACAO BAUDUCCO;248282;BAUDUCCO BOLINHO DUO 15X27G CHOCOLATE;1;PRATA;MERCEARIA;BAUDUCCO;6;15,9;95,4;VENDA;
915;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;São José;SC;03/08/2026;294765;OPERACAO BAUDUCCO;108278;VISCONTI PAO TRADICIONAL 400G;;PRATA;MERCEARIA;VISCONTI;810;4,85;3928,5;VENDA;
915;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;São José;SC;03/08/2026;294765;OPERACAO BAUDUCCO;243490;BAUDUCCO PAO INTEGRAL 390G;;PRATA;MERCEARIA;BAUDUCCO;20;6,01;120,2;VENDA;
915;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;São José;SC;03/08/2026;294765;OPERACAO BAUDUCCO;243680;BAUDUCCO PAO GRAOS CLASSICOS 390G;;PRATA;MERCEARIA;BAUDUCCO;20;6,93;138,6;VENDA;
915;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;São José;SC;03/08/2026;294765;OPERACAO BAUDUCCO;243489;BAUDUCCO PAO TRADICIONAL 390G;;PRATA;MERCEARIA;BAUDUCCO;80;5,09;407,2;VENDA;
915;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;São José;SC;03/08/2026;294765;OPERACAO BAUDUCCO;108279;VISCONTI PAO INTEGRAL 400G;;PRATA;MERCEARIA;VISCONTI;100;5,34;534;VENDA;
327;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;São José;SC;03/08/2026;294766;OPERACAO BAUDUCCO;108278;VISCONTI PAO TRADICIONAL 400G;;PRATA;MERCEARIA;VISCONTI;540;4,85;2619;VENDA;
327;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;São José;SC;03/08/2026;294766;OPERACAO BAUDUCCO;243489;BAUDUCCO PAO TRADICIONAL 390G;;PRATA;MERCEARIA;BAUDUCCO;80;5,09;407,2;VENDA;
327;BR MUNDIALMIX COMÉRCIO DE ALIMENTOS;São José;SC;03/08/2026;294766;OPERACAO BAUDUCCO;243490;BAUDUCCO PAO INTEGRAL 390G;;PRATA;MERCEARIA;BAUDUCCO;30;6,01;180,3;VENDA;
4702;BR MUNDIALMIX COMERCIO DE ALIMENTOS;Porto Belo;SC;03/08/2026;294767;OPERACAO BAUDUCCO;40004053;VISCONTI BISNAGUINHA 240G;;PRATA;MERCEARIA;VISCONTI;81;3,87;313,47;VENDA;
4702;BR MUNDIALMIX COMERCIO DE ALIMENTOS;Porto Belo;SC;03/08/2026;294767;OPERACAO BAUDUCCO;243489;BAUDUCCO PAO TRADICIONAL 390G;;PRATA;MERCEARIA;BAUDUCCO;60;5,09;305,4;VENDA;
3944;BR MUNDIALMIX COMERCIO DE ALIMENTOS;Itajaí;SC;03/08/2026;294768;OPERACAO BAUDUCCO;108279;VISCONTI PAO INTEGRAL 400G;;PRATA;MERCEARIA;VISCONTI;100;5,34;534;VENDA;
3944;BR MUNDIALMIX COMERCIO DE ALIMENTOS;Itajaí;SC;03/08/2026;294768;OPERACAO BAUDUCCO;243489;BAUDUCCO PAO TRADICIONAL 390G;;PRATA;MERCEARIA;BAUDUCCO;30;5,09;152,7;VENDA;
4564;LURDES MORAES DE SOUZA;Tijucas;SC;03/08/2026;22189;VENDEDOR: VAREJO;991117;PECCIN BALA MENTA 600G;;DIAMANTE;MERCEARIA;PECCIN;2;10,16;20,32;VENDA;
4586;ATACADAO S.A.;Joinville;SC;03/08/2026;294769;OPERACAO BAUDUCCO;40004053;VISCONTI BISNAGUINHA 240G;;PRATA;MERCEARIA;VISCONTI;32;34,92;1117,44;VENDA;
4586;ATACADAO S.A.;Joinville;SC;03/08/2026;294769;OPERACAO BAUDUCCO;243489;BAUDUCCO PAO TRADICIONAL 390G;;PRATA;MERCEARIA;BAUDUCCO;81;50,6;4098,6;VENDA;
2250;GIASSI & CIA LTDA 08;Joinville;SC;03/08/2026;294770;OPERACAO BAUDUCCO;108278;VISCONTI PAO TRADICIONAL 400G;;PRATA;MERCEARIA;VISCONTI;100;4,85;485;VENDA;
2250;GIASSI & CIA LTDA 08;Joinville;SC;03/08/2026;294770;OPERACAO BAUDUCCO;108279;VISCONTI PAO INTEGRAL 400G;;PRATA;MERCEARIA;VISCONTI;80;5,43;434,4;VENDA;
2250;GIASSI & CIA LTDA 08;Joinville;SC;03/08/2026;294770;OPERACAO BAUDUCCO;243489;BAUDUCCO PAO TRADICIONAL 390G;;PRATA;MERCEARIA;BAUDUCCO;400;5,18;2072;VENDA;
2250;GIASSI & CIA LTDA 08;Joinville;SC;03/08/2026;294770;OPERACAO BAUDUCCO;243680;BAUDUCCO PAO GRAOS CLASSICOS 390G;;PRATA;MERCEARIA;BAUDUCCO;30;7,01;210,3;VENDA;
2250;GIASSI & CIA LTDA 08;Joinville;SC;03/08/2026;294770;OPERACAO BAUDUCCO;243490;BAUDUCCO PAO INTEGRAL 390G;;PRATA;MERCEARIA;BAUDUCCO;70;6,09;426,3;VENDA;
2250;GIASSI & CIA LTDA 08;Joinville;SC;03/08/2026;294770;OPERACAO BAUDUCCO;404011;BAUDUCCO PAO DE HOT DOG 200G;;PRATA;MERCEARIA;BAUDUCCO;45;5,11;229,95;VENDA;
2250;GIASSI & CIA LTDA 08;Joinville;SC;03/08/2026;294770;OPERACAO BAUDUCCO;404010;BAUDUCCO PAO DE HAMBURGUER 200G;;PRATA;MERCEARIA;BAUDUCCO;100;5,48;548;VENDA;
2249;GIASSI & CIA LTDA 14;Joinville;SC;03/08/2026;294771;OPERACAO BAUDUCCO;108278;VISCONTI PAO TRADICIONAL 400G;;PRATA;MERCEARIA;VISCONTI;200;4,85;970;VENDA;
2249;GIASSI & CIA LTDA 14;Joinville;SC;03/08/2026;294771;OPERACAO BAUDUCCO;243489;BAUDUCCO PAO TRADICIONAL 390G;;PRATA;MERCEARIA;BAUDUCCO;200;5,18;1036;VENDA;
2249;GIASSI & CIA LTDA 14;Joinville;SC;03/08/2026;294771;OPERACAO BAUDUCCO;243680;BAUDUCCO PAO GRAOS CLASSICOS 390G;;PRATA;MERCEARIA;BAUDUCCO;40;7,01;280,4;VENDA;
2249;GIASSI & CIA LTDA 14;Joinville;SC;03/08/2026;294771;OPERACAO BAUDUCCO;243490;BAUDUCCO PAO INTEGRAL 390G;;PRATA;MERCEARIA;BAUDUCCO;30;6,09;182,7;VENDA;
2249;GIASSI & CIA LTDA 14;Joinville;SC;03/08/2026;294771;OPERACAO BAUDUCCO;404011;BAUDUCCO PAO DE HOT DOG 200G;;PRATA;MERCEARIA;BAUDUCCO;36;5,11;183,96;VENDA;
2249;GIASSI & CIA LTDA 14;Joinville;SC;03/08/2026;294771;OPERACAO BAUDUCCO;404010;BAUDUCCO PAO DE HAMBURGUER 200G;;PRATA;MERCEARIA;BAUDUCCO;50;5,48;274;VENDA;
5324;CONDOR SUPER CENTER LTDA;Joinville;SC;03/08/2026;294772;OPERACAO BAUDUCCO;404011;BAUDUCCO PAO DE HOT DOG 200G;;PRATA;MERCEARIA;BAUDUCCO;45;5,37;241,65;VENDA;
5324;CONDOR SUPER CENTER LTDA;Joinville;SC;03/08/2026;294772;OPERACAO BAUDUCCO;243680;BAUDUCCO PAO GRAOS CLASSICOS 390G;;PRATA;MERCEARIA;BAUDUCCO;50;7,41;370,5;VENDA;
5324;CONDOR SUPER CENTER LTDA;Joinville;SC;03/08/2026;294772;OPERACAO BAUDUCCO;243490;BAUDUCCO PAO INTEGRAL 390G;;PRATA;MERCEARIA;BAUDUCCO;40;6,25;250;VENDA;
5324;CONDOR SUPER CENTER LTDA;Joinville;SC;03/08/2026;294772;OPERACAO BAUDUCCO;108278;VISCONTI PAO TRADICIONAL 400G;;PRATA;MERCEARIA;VISCONTI;200;4,73;946;VENDA;
5324;CONDOR SUPER CENTER LTDA;Joinville;SC;03/08/2026;294772;OPERACAO BAUDUCCO;404010;BAUDUCCO PAO DE HAMBURGUER 200G;;PRATA;MERCEARIA;BAUDUCCO;30;5,77;173,1;VENDA;
5364;CONDOR SUPER CENTER LTDA;Joinville;SC;03/08/2026;294773;OPERACAO BAUDUCCO;40004053;VISCONTI BISNAGUINHA 240G;;PRATA;MERCEARIA;VISCONTI;45;4,11;184,95;VENDA;
5364;CONDOR SUPER CENTER LTDA;Joinville;SC;03/08/2026;294773;OPERACAO BAUDUCCO;243490;BAUDUCCO PAO INTEGRAL 390G;;PRATA;MERCEARIA;BAUDUCCO;20;6,25;125;VENDA;
5364;CONDOR SUPER CENTER LTDA;Joinville;SC;03/08/2026;294773;OPERACAO BAUDUCCO;243489;BAUDUCCO PAO TRADICIONAL 390G;;PRATA;MERCEARIA;BAUDUCCO;50;5,55;277,5;VENDA;
5364;CONDOR SUPER CENTER LTDA;Joinville;SC;03/08/2026;294773;OPERACAO BAUDUCCO;108278;VISCONTI PAO TRADICIONAL 400G;;PRATA;MERCEARIA;VISCONTI;100;4,73;473;VENDA;
5364;CONDOR SUPER CENTER LTDA;Joinville;SC;03/08/2026;294773;OPERACAO BAUDUCCO;404010;BAUDUCCO PAO DE HAMBURGUER 200G;;PRATA;MERCEARIA;BAUDUCCO;20;5,77;115,4;VENDA;
4954;CONDOR SUPER CENTER LTDA;Joinville;SC;03/08/2026;294774;OPERACAO BAUDUCCO;404011;BAUDUCCO PAO DE HOT DOG 200G;;PRATA;MERCEARIA;BAUDUCCO;18;5,37;96,66;VENDA;
4954;CONDOR SUPER CENTER LTDA;Joinville;SC;03/08/2026;294774;OPERACAO BAUDUCCO;243680;BAUDUCCO PAO GRAOS CLASSICOS 390G;;PRATA;MERCEARIA;BAUDUCCO;20;7,41;148,2;VENDA;
4954;CONDOR SUPER CENTER LTDA;Joinville;SC;03/08/2026;294774;OPERACAO BAUDUCCO;243490;BAUDUCCO PAO INTEGRAL 390G;;PRATA;MERCEARIA;BAUDUCCO;20;6,25;125;VENDA;
4954;CONDOR SUPER CENTER LTDA;Joinville;SC;03/08/2026;294774;OPERACAO BAUDUCCO;243489;BAUDUCCO PAO TRADICIONAL 390G;;PRATA;MERCEARIA;BAUDUCCO;50;5,55;277,5;VENDA;
4954;CONDOR SUPER CENTER LTDA;Joinville;SC;03/08/2026;294774;OPERACAO BAUDUCCO;404010;BAUDUCCO PAO DE HAMBURGUER 200G;;PRATA;MERCEARIA;BAUDUCCO;30;5,77;173,1;VENDA;
2817;GIASSI & CIA LTDA 16;Itajaí;SC;03/08/2026;294775;OPERACAO BAUDUCCO;108278;VISCONTI PAO TRADICIONAL 400G;;PRATA;MERCEARIA;VISCONTI;80;4,85;388;VENDA;
2817;GIASSI & CIA LTDA 16;Itajaí;SC;03/08/2026;294775;OPERACAO BAUDUCCO;108279;VISCONTI PAO INTEGRAL 400G;;PRATA;MERCEARIA;VISCONTI;30;5,43;162,9;VENDA;
2817;GIASSI & CIA LTDA 16;Itajaí;SC;03/08/2026;294775;OPERACAO BAUDUCCO;243489;BAUDUCCO PAO TRADICIONAL 390G;;PRATA;MERCEARIA;BAUDUCCO;100;5,18;518;VENDA;
2817;GIASSI & CIA LTDA 16;Itajaí;SC;03/08/2026;294775;OPERACAO BAUDUCCO;243490;BAUDUCCO PAO INTEGRAL 390G;;PRATA;MERCEARIA;BAUDUCCO;50;6,09;304,5;VENDA;
2817;GIASSI & CIA LTDA 16;Itajaí;SC;03/08/2026;294775;OPERACAO BAUDUCCO;404011;BAUDUCCO PAO DE HOT DOG 200G;;PRATA;MERCEARIA;BAUDUCCO;18;5,11;91,98;VENDA;
2817;GIASSI & CIA LTDA 16;Itajaí;SC;03/08/2026;294775;OPERACAO BAUDUCCO;404010;BAUDUCCO PAO DE HAMBURGUER 200G;;PRATA;MERCEARIA;BAUDUCCO;20;5,48;109,6;VENDA;
4468;ATACADAO S.A.;Chapecó;SC;03/08/2026;294778;OPERACAO BAUDUCCO;40004053;VISCONTI BISNAGUINHA 240G;;PRATA;MERCEARIA;VISCONTI;32;34,92;1117,44;VENDA;
4468;ATACADAO S.A.;Chapecó;SC;03/08/2026;294778;OPERACAO BAUDUCCO;243489;BAUDUCCO PAO TRADICIONAL 390G;;PRATA;MERCEARIA;BAUDUCCO;81;50,6;4098,6;VENDA;
4468;ATACADAO S.A.;Chapecó;SC;03/08/2026;294779;OPERACAO BAUDUCCO;108278;VISCONTI PAO TRADICIONAL 400G;;PRATA;MERCEARIA;VISCONTI;162;39,9;6463,8;VENDA;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;12187083;LS BEB LAC NESTON MACA/BAN/MA 280ml NEST;;OURO;MERCEARIA;NESTLE LS;6;-5,69;-34,14;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;12482821;GAROTO CARIBE 30X28G;;OURO;MERCEARIA;GAROTO;1;-94,91;-94,91;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;380031;CHOCOLEITE TRADICIONAL 12X460ML;;PRATA;MERCEARIA;CHOCOLEITE;12;-4,59;-55,08;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;414649;LS CHARGE 30X40G NESTLE;;OURO;MERCEARIA;NESTLE LS;1;-79,89;-79,89;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;90242;PC WAFER 16X29G AVELAS TRENTO;;PRATA;MERCEARIA;PECCIN;1;-33,44;-33,44;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;90246;PC WAFER 16X29G DARK TRENTO;;PRATA;MERCEARIA;PECCIN;1;-33,44;-33,44;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;90247;PC WAFER 16X29G  DUO TRENTO;;PRATA;MERCEARIA;PECCIN;2;-33,44;-66,88;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;90249;PC WAFER 16X29G MORANGO TRENTO;;PRATA;MERCEARIA;PECCIN;1;-33,44;-33,44;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;90250;PC WAFER 16X29G MOUSSE MARACUJA TRENTO;;PRATA;MERCEARIA;PECCIN;2;-33,44;-66,88;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;90251;PC WAFER 16X29G TORTA LIMAO TRENTO;;PRATA;MERCEARIA;PECCIN;2;-33,44;-66,88;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;990054;PC WAFER BITES 12X40G DUO TRENTO;;OURO;MERCEARIA;PECCIN;6;-28,2;-169,2;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;990112;PC WAFER BITES 120G AVELA TRENTO;;OURO;MERCEARIA;PECCIN;6;-9,99;-59,94;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;991117;PECCIN BALA MENTA 600G;;DIAMANTE;MERCEARIA;PECCIN;1;-10,49;-10,49;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;991139;PC WAFER BITES 120G BRANCO DARK TRENTO;;OURO;MERCEARIA;PECCIN;6;-9,99;-59,94;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;991469;PECCIN CHICLE BLONG 200G ENERGY;;DIAMANTE;MERCEARIA;PECCIN;1;-5,99;-5,99;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;999038;PECCIN CHICLE BLONG 200G HORTELA;;DIAMANTE;MERCEARIA;PECCIN;1;-5,99;-5,99;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;999051;PECCIN CHICLE BLONG 200G YOGURTE MORANGO;;DIAMANTE;MERCEARIA;PECCIN;1;-5,99;-5,99;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;999539;PECCIN BALA ZAZA 600G SORTIDA;;DIAMANTE;MERCEARIA;PECCIN;1;-10,49;-10,49;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;999543;PECCIN BALA FRUTIGUTI 600G SORTIDA;1;DIAMANTE;MERCEARIA;PECCIN;1;-10,49;-10,49;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294776;VENDEDOR: PAULO RICARDO LOPES;999544;PECCIN BALA FRUTIBELO 600G FRAMBOESA;;OURO;MERCEARIA;PECCIN;1;-10,49;-10,49;DEVOLUCAO;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294777;VENDEDOR: PAULO RICARDO LOPES;12187083;LS BEB LAC NESTON MACA/BAN/MA 280ml NEST;;OURO;MERCEARIA;NESTLE LS;6;5,69;34,14;VENDA;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294777;VENDEDOR: PAULO RICARDO LOPES;12482821;GAROTO CARIBE 30X28G;;OURO;MERCEARIA;GAROTO;1;94,91;94,91;VENDA;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294777;VENDEDOR: PAULO RICARDO LOPES;380031;CHOCOLEITE TRADICIONAL 12X460ML;;PRATA;MERCEARIA;CHOCOLEITE;12;4,59;55,08;VENDA;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294777;VENDEDOR: PAULO RICARDO LOPES;414649;LS CHARGE 30X40G NESTLE;;OURO;MERCEARIA;NESTLE LS;1;79,89;79,89;VENDA;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294777;VENDEDOR: PAULO RICARDO LOPES;90242;PC WAFER 16X29G AVELAS TRENTO;;PRATA;MERCEARIA;PECCIN;1;33,44;33,44;VENDA;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294777;VENDEDOR: PAULO RICARDO LOPES;90246;PC WAFER 16X29G DARK TRENTO;;PRATA;MERCEARIA;PECCIN;1;33,44;33,44;VENDA;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294777;VENDEDOR: PAULO RICARDO LOPES;90247;PC WAFER 16X29G  DUO TRENTO;;PRATA;MERCEARIA;PECCIN;2;33,44;66,88;VENDA;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294777;VENDEDOR: PAULO RICARDO LOPES;90249;PC WAFER 16X29G MORANGO TRENTO;;PRATA;MERCEARIA;PECCIN;1;33,44;33,44;VENDA;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294777;VENDEDOR: PAULO RICARDO LOPES;90250;PC WAFER 16X29G MOUSSE MARACUJA TRENTO;;PRATA;MERCEARIA;PECCIN;2;33,44;66,88;VENDA;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294777;VENDEDOR: PAULO RICARDO LOPES;90251;PC WAFER 16X29G TORTA LIMAO TRENTO;;PRATA;MERCEARIA;PECCIN;2;33,44;66,88;VENDA;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294777;VENDEDOR: PAULO RICARDO LOPES;990112;PC WAFER BITES 120G AVELA TRENTO;;OURO;MERCEARIA;PECCIN;6;9,99;59,94;VENDA;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294777;VENDEDOR: PAULO RICARDO LOPES;991117;PECCIN BALA MENTA 600G;;DIAMANTE;MERCEARIA;PECCIN;1;10,49;10,49;VENDA;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294777;VENDEDOR: PAULO RICARDO LOPES;991139;PC WAFER BITES 120G BRANCO DARK TRENTO;;OURO;MERCEARIA;PECCIN;6;9,99;59,94;VENDA;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294777;VENDEDOR: PAULO RICARDO LOPES;991469;PECCIN CHICLE BLONG 200G ENERGY;;DIAMANTE;MERCEARIA;PECCIN;1;5,99;5,99;VENDA;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294777;VENDEDOR: PAULO RICARDO LOPES;999038;PECCIN CHICLE BLONG 200G HORTELA;;DIAMANTE;MERCEARIA;PECCIN;1;5,99;5,99;VENDA;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294777;VENDEDOR: PAULO RICARDO LOPES;999051;PECCIN CHICLE BLONG 200G YOGURTE MORANGO;;DIAMANTE;MERCEARIA;PECCIN;1;5,99;5,99;VENDA;
2595;POSTO BRAVOA LTDA;Santo Amaro da Imper;SC;03/08/2026;294777;VENDEDOR: PAULO RICARDO LOPES;999539;PECCIN BALA ZAZA 600G SORTIDA;;DIAMANTE;MERCEARIA;PECCIN;1;10,49;10,49;VENDA;
